Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
1215,Edgar Espindola,0,0,0,0,0,0,0,0,0,0,0,6,6,14,6
1326,Eduardo Alfonso Crissien,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
1359,Efrain Torrado,0,0,0,0,0,0,0,0,0,0,0,2,18,23,5
1371,Eiber Gustavo Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Elsa Gladys Cifuentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,Enrique Gomez,0,0,0,0,0,0,0,0,0,0,1,14,15,31,12
1515,Fabio Arango,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
1637,Fernando Eustacio Tamayo,0,0,0,0,0,0,0,0,0,0,0,5,2,10,4
1701,Francisco Javier Murgueitio,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1737,Gabriel Acosta,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1784,Gerardo Tamayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,German Vargas,0,0,0,0,0,0,0,0,0,0,11,171,328,870,631
1831,German Alonso Olano,0,0,0,0,0,0,0,0,0,0,1,26,23,70,139
1848,German Nestor Viana,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
1914,Gloria Isabel Cuartas,0,0,0,0,0,0,0,0,0,0,0,12,20,18,4
1961,Guillermo Garcia,0,0,0,0,0,0,0,0,0,0,1,11,11,29,21
1991,Guillermo Antonio Santos,0,0,0,0,0,0,0,0,0,0,0,11,3,1,0
2022,Gustavo Montealegre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,Hector Arango,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2122,Hector Jose Ospina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2168,Heriberto Sanabria,0,0,0,0,0,0,0,0,0,0,0,0,11,12,4
2211,Hernando Carvalho,0,0,0,0,0,0,0,0,0,0,0,1,16,5,7
2295,Humberto Builes,0,0,0,0,0,0,0,0,0,0,0,9,1,6,0
2327,Isabel Celis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2341,Ivan Diaz,0,0,0,0,0,0,0,0,0,0,0,19,50,29,5
2378,Jaime Bravo,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
2427,Jaime Alonso Zuluaga,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2443,Jaime Enrique Duran,0,0,0,0,0,0,0,0,0,0,0,11,5,14,3
2486,Jairo Sanchez,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
2541,Javier Ramirez,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1
2557,Javier Ramiro Devia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,Jesus Enrique Pinacue,0,0,0,0,0,0,0,0,0,0,0,9,4,0,1
2655,Jimmy Chamorro,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
2725,Jorge Alberto Garciaherreros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,Jorge Armando Mendieta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,Jorge Eduardo Casabianca,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2765,Jorge Eliecer Franco,0,0,0,0,0,0,0,0,0,0,3,11,6,26,7
2786,Jorge Enrique Ramirez,0,0,0,0,0,0,0,0,0,0,1,10,2,5,1
2801,Jorge Hernando Pedraza,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
2831,Jorge Julian Silva,0,0,0,0,0,0,0,0,0,0,0,8,15,6,3
2898,Jose Albeiro Mejia,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
2936,Jose Antonio Salazar,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2962,Jose David Name,0,0,0,0,0,0,0,0,0,0,4,1,6,2,3
3001,Jose Gentil Palacios,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
3023,Jose Homero Cadena,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2
3062,Jose Luis Arcila,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3090,Jose Maria Villanueva,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3120,Jose Ramiro Luna,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3144,Jose Tyrone Carvajal,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
3208,Juan Carlos Restrepo,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2
3225,Juan De Jesus Cardenas,0,0,0,0,0,0,0,0,0,0,1,1,6,8,3
3257,Juan Jose Chaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,Juan Manuel Lopez,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2
3295,Juana Yolanda Bazan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3348,Julio Eugenio Gallardo,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0
