Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
3348,Julio Eugenio Gallardo,1028,1197,849,864,692,817,778,792,612,728,1076,1656,1528,1527,697
3402,Leonardo Caicedo,11,11,1,3,5,14,7,3,3,0,3,15,6,8,0
3446,Lidio Arturo Garcia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3488,Lucero Cortes,5,3,7,7,3,0,4,1,1,10,17,26,18,8,8
3583,Luis Antonio Serrano,11,8,7,5,3,4,19,8,9,2,8,8,6,4,2
3612,Luis Carlos Saavedra,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0
3641,Luis Elmer Arenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,Luis Felipe Barrios,62,56,56,48,32,26,23,43,38,31,67,82,77,81,39
3724,Luis Guillermo Jimenez,4,1,0,0,0,2,1,1,0,0,2,4,1,13,4
3853,Manuel Antonio Carebilla,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3874,Manuel Jose Vives,502,469,369,409,313,266,314,438,318,344,478,651,619,526,249
3911,Marco Tulio Leguizamon,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3986,Maria Isabel Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,Maria Teresa Uribe,2,1,1,1,2,54,116,102,59,57,120,102,68,17,8
4063,Mario De Jesus Alvarez,5,3,2,0,0,1,0,1,0,0,2,1,5,2,0
4125,Mauricio Jaramillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,Miguel Perez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Miguel Angel Galvis,2,3,1,0,0,0,0,1,0,2,0,1,4,0,0
4285,Myriam Alicia Paredes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4341,Nestor Homero Cotrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,Nora Maria Garcia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4437,Omar Yepes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,Orlando Alfonso Clavijo,4,3,3,3,1,1,5,2,0,4,2,8,3,1,5
4499,Oscar Gomez,23,15,28,20,17,18,23,30,17,14,32,26,14,16,13
4525,Oscar De Jesus Marin,18,11,13,8,20,13,5,18,9,13,28,17,24,24,16
4545,Oscar Leonidas Wilchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4587,Pablo Enrique Salamanca,1,0,1,1,1,0,0,0,0,0,1,1,6,3,0
4645,Pedro Jose Arenas,14,8,9,20,8,5,15,12,7,17,22,15,26,22,13
4676,Pedro Pablo Trujillo,16,15,2,2,3,2,4,6,4,4,4,26,13,14,0
4695,Pompilio De Jesus Avendano,0,2,1,0,0,0,1,1,1,0,0,8,6,3,1
4724,Rafael Alvin Archbold,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4804,Reginaldo Enrique Montes,97,133,107,100,119,72,81,74,62,85,157,234,166,182,50
4854,Ricardo Antonio Espanol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,Roberto Camacho,1,2,1,1,1,0,1,4,1,0,2,0,0,0,0
4942,Rodrigo Lara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,Rosemberg Pabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,Salomon De Jesus Saade,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0
5047,Sandra Ceballos,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
5082,Sergio Diaz,2,5,2,8,2,3,5,2,2,0,3,9,3,0,0
5133,Telesforo Pedraza,1,2,0,2,3,0,4,0,0,1,3,10,5,3,3
5177,Ubeimar Delgado,800,820,751,724,563,520,645,611,469,565,814,1258,1211,1135,512
5225,Victor Julio Vargas,9,9,2,3,8,14,28,10,10,32,22,29,12,22,13
5276,William Velez,8,4,8,11,8,9,10,15,11,8,12,17,10,9,2
5293,William Miguel Escaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,Omar Mejia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5421,Francisco Wilson Cordoba,45,30,30,29,9,15,43,28,42,39,177,127,174,97,41
5463,Musa Besaile Fayad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,Oscar Fernando Bravo,1026,1029,926,916,709,799,869,834,680,674,1205,1644,1646,1328,673
5655,Jose Ricaurte Mejia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5711,Mauricio Zuluaga,1,1,1,1,0,3,2,3,2,0,7,1,1,4,2
5807,Karime Mota Y Morad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,Fredy William Sanchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6038,Jose Edgar Olivares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,Zamir Eduardo Silva,2,1,1,2,1,1,2,0,0,0,1,1,2,4,4
6301,Juana Bautista Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,Juan Pablo Sanchez,2,6,11,3,3,6,10,13,2,5,11,13,14,7,2
6472,Teodolindo Avendano,0,2,1,0,0,0,1,1,1,0,0,8,6,3,1
6523,Mario Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,Alberto Alfonso Chegwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,Manuel Salvador Alsina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006,Carlos Arturo Angel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010,Anibal Jose Ariza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9014,Bibiana Bacci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,Pedro Pablo Barraza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9022,Alberto Hernando Benavides,0,1,0,0,4,0,0,0,1,2,1,0,0,0,0
9026,Humberto De Jesus Builes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,Luis Edgar Calderon,0,2,0,1,0,1,1,2,1,2,1,0,2,1,0
9034,Jose De Los Reyes Carcamo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,Ancizar Carrillo,7,18,6,4,9,9,2,7,3,2,6,15,16,14,4
9042,Luis Javier Castano,5,5,18,11,9,10,26,20,28,21,3,9,23,11,1
9046,Luis Fernando Contreras,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0
9050,Victor Gonzalo Corredor,1721,1853,1479,1446,1191,938,1187,1233,1093,1202,1867,2647,2461,2322,1080
9054,Libardo De Jesus Cruz,10,7,14,10,5,6,3,5,4,1,8,15,10,10,8
9058,Francisco Javier Daza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9062,Franklin Alberto Donado,998,1014,854,803,743,652,738,697,1178,1320,2450,2753,2323,2096,1159
9066,Ricardo Efrain Eastman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,Jaime Erazo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,Gentil Escobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,Ricardo Feris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,Jesus Eduardo Gandur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,Hildebrando Giraldo,27,7,0,2,1,2,2,3,2,3,1,5,7,18,0
9090,Carlos Eduardo Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,Kemel George Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9098,Wilder Antonio Guerra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Ligia Isabel Gutierrez,0,0,0,1,1,0,0,1,1,0,16,28,20,3,7
9106,Ramiro Halima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9110,William Hernandez,1,5,1,1,2,3,3,6,1,2,1,5,0,1,2
9114,Juan Betsabe Hinestrosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,John Jairo Iguaran,0,0,0,0,0,0,0,0,2,4,3,14,6,1,0
9122,Campo Elias Lopez,35,38,24,31,19,12,27,30,23,29,73,86,43,29,17
9126,Orlando Losada,9,8,16,10,13,8,15,12,13,14,8,52,27,24,15
9130,Francisco Martinez,8,17,9,8,7,5,7,4,4,4,10,21,20,20,25
9134,Victor Agusto Mayorga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,Luis Carlos Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9142,Luis Eduardo Mendoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,Jorge Armando Monroy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9150,Luis Ferney Moreno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154,Jose Manuel Moscote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158,Juan Naranjo Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,Victor Joaquin Ochoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166,Daniel Ospina,1,3,4,0,7,1,4,0,2,0,5,6,8,11,1
9170,Adolfo Palacio,437,377,382,318,324,317,320,302,260,316,446,587,616,570,328
9174,Jose Benjamin Pardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9178,Jose Maria Penaranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,Fernando Pisciotti,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
9186,Henry Quiroga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9190,Heligidio Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9194,Pedro Rangel,0,0,1,0,1,0,1,0,0,0,8,1,0,0,0
9198,Severiano Antonio Rivera,6,4,7,4,7,14,16,18,13,12,8,1,22,2,3
9202,Cecilia Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Virginia De Jesus Roncallo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,Ernesto Sabogal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,Carlos Salgado,11,9,14,11,4,10,13,10,14,10,12,20,13,25,7
9218,Samuel Santander,48,23,18,25,26,26,38,40,20,21,31,89,47,57,16
9222,Jorge Elias Scaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9226,Victor Manuel Tamayo,1,2,0,0,1,0,0,0,0,0,0,3,0,1,2
9230,Luis Alfredo Toro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9234,Nelson Javier Torres,11,27,14,16,22,12,11,22,8,12,26,20,34,24,14
9238,Nasly Del Carmen Ucros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9242,Cesar Vargas,9,9,2,3,8,14,28,10,10,32,22,29,12,22,13
9246,Francisco Antonio Velasquez,3,0,0,4,0,3,4,4,3,0,1,3,5,2,2
9250,Humberto Villamizar,2,2,0,2,4,0,0,2,0,1,0,0,20,10,1
9254,Edgar Yepes,3,5,10,4,2,1,2,4,2,0,3,2,1,1,0
9258,Orestes De Jesus Zuluaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9262,Jose Ignacio Caballero,2385,2465,2140,2009,1553,1364,1643,1648,1417,1558,2481,3415,3301,2693,1204
9266,Armando Rengifo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9270,Jose David Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9275,Fernando Carlos Tinoco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9279,Rafael Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9283,Miguel Antonio Yepes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9287,Ernesto Carlos Aguirre,4,1,0,0,0,0,2,0,0,0,4,0,2,1,0
9291,Angel Velaides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295,Yidis Medina,0,0,0,0,0,0,0,2,0,0,0,10,6,1,6
9299,Martha Luz Olivares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,Camilo Nelson Astaiza,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,Guillermo Ochoa,18,21,14,16,12,8,9,17,12,6,29,28,35,31,20
9311,Luis Hermes Ruiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9315,Pedro Antonio Aguilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9319,Estanislao Ortiz,7,0,2,1,1,1,2,2,1,0,5,1,2,2,0
9323,Andres Jose Arroyo,229,158,75,63,39,167,85,104,78,128,568,473,270,182,59
9327,Henry Alex Toro,11,9,5,6,3,1,4,2,2,14,4,13,16,16,7
9331,Luzelena Restrepo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9335,Carlos Alberto Delgado,800,820,751,724,563,520,645,611,469,565,814,1258,1211,1135,512
9339,Rafael Romero,0,3,4,1,1,1,0,1,0,1,1,1,5,5,2
9343,Carlos Alberto Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347,Oscar Alberto Cuello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9351,Guillermo Hernando Romo,64,88,64,91,68,102,101,85,75,58,136,157,156,136,91
9355,Ruben Dario Gomez,23,15,28,20,17,18,23,30,17,14,32,26,14,16,13
9359,John Jairo Suarez,6,2,9,11,5,4,3,10,3,4,9,15,18,16,4
42,Adriana Gutierrez,0,0,0,1,1,0,0,1,1,0,16,28,20,3,7
93,Alberto Gordon,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
182,Alfonso Lopez,35,38,24,31,19,12,27,30,23,29,73,86,43,29,17
203,Alfonso Enrique Garzon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Alvaro Alferez,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,Alvaro Antonio Ashton,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4
398,Angel Custodio Cabrera,12,9,5,21,6,12,14,12,5,12,9,18,16,16,1
454,Antonio Javier Penaloza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Armando Amaya,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
586,Benjamin Higuita,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
607,Berner Leon Zambrano,6,3,13,10,3,0,2,2,1,1,4,3,3,5,0
658,Carlina De Los Angeles Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Carlos Adolfo Espinosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Carlos Arturo Blanco,560,518,368,342,275,407,324,408,273,361,955,1058,768,689,304
778,Carlos Augusto Celis,4,2,0,0,0,2,0,0,0,0,4,0,1,0,0
796,Carlos Emiro Barriga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Carlos Fernando Motoa,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
853,Carlos Julio Gonzalez,13,10,28,43,17,15,8,18,10,3,11,17,51,3,17
893,Carmen Cecilia Gutierrez,0,0,0,1,1,0,0,1,1,0,16,28,20,3,7
984,Charles William Schultz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Clara Isabel Pinillos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,Consuelo Gonzalez,2,3,0,0,0,2,6,3,7,1,3,9,3,0,0
1065,Dairo Jose Bustillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Dario Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Diego Alberto Naranjo,1634,1702,1547,1506,1196,1206,1376,1347,1170,1326,1907,2624,2529,2214,1105
1207,Dumith Antonio Nader,244,264,230,182,174,146,169,179,148,194,214,340,382,339,171
1240,Edgar Alfonso Gomez,23,15,28,20,17,18,23,30,17,14,32,26,14,16,13
1332,Eduardo De Jesus Arango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Efren Palacios,25,33,37,28,21,17,18,21,31,31,66,68,72,50,34
1379,Elias Raad,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1409,Elver Arango,3,1,0,2,0,0,0,1,2,0,2,2,2,1,0
1462,Ernesto Zuluaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,Felipe Fabian Orozco,2,0,1,2,0,2,1,0,1,0,0,2,0,0,0
1671,Francisco Rojas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,Fuad Emilio Rapag,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1758,Gabriel Ignacio Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,Gerardo Antonio Jumi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,German Velasquez,3,0,0,4,0,3,4,4,3,0,1,3,5,2,2
1838,German Dario Hoyos,261,280,226,219,185,180,189,209,174,223,337,496,427,405,176
1883,Gina Maria Parody,0,0,0,0,0,0,0,0,0,2,10,26,1,0,0
1952,Gullermo Botero,51,63,53,57,60,27,47,44,32,46,66,71,72,87,36
1984,Guillermo Abel Rivera,6,4,7,4,7,14,16,18,13,12,8,1,22,2,3
2013,Gustavo Catano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Gustavo Francisco Petro,0,1,0,1,0,4,3,4,9,16,118,72,81,22,5
2108,Hector Heli Rojas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Hemel Hurtado,16,17,26,17,18,29,13,15,8,15,27,36,32,42,19
2195,Hernan Francisco Andrade,2,1,0,0,1,4,0,2,1,2,10,23,14,4,5
2276,Hugo Serrano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Ignacio Antonio Javela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,Ismael De Jesus Aldana,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0
2361,Jack Housni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,Jaime Dussan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,Jaime Armando Yepes,3,5,10,4,2,1,2,4,2,0,3,2,1,1,0
2452,Jaime Rodrigo Vargas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,Jairo Enrique Merlano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,Javier Leonardo Cubides,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,Jesus Angel Carrizosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,Jesus Leon Puello,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2684,John Jairo Velasquez,3,0,0,4,0,3,4,4,3,0,1,3,5,2,2
2736,Jorge Anibal Visbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,Jorge Carmelo Perez,11,12,5,5,14,6,12,7,3,5,7,27,10,8,3
2760,Jorge Eliecer Ballesteros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,Jorge Enrique Gomez,23,15,28,20,17,18,23,30,17,14,32,26,14,16,13
2789,Jorge Enrique Rozo,34,38,37,39,16,30,27,37,30,28,56,81,75,51,26
2808,Jorge Humberto Mantilla,543,590,560,460,450,311,332,378,298,340,540,848,863,694,363
2836,Jorge Luis Caballero,2385,2465,2140,2009,1553,1364,1643,1648,1417,1558,2481,3415,3301,2693,1204
2931,Jose Antonio Llinas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,Jose Aristides Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,Jose Edilberto Restrepo,31,46,25,27,9,13,8,21,23,3,28,20,27,16,1
3006,Jose Gonzalo Gutierrez,2,2,9,6,6,1,11,6,9,1,21,31,25,7,10
3031,Jose Ignacio Mesa,2570,2618,2298,2084,1826,1530,1790,1917,1478,2013,2877,4037,3738,3213,1549
3082,Jose Manuel Herrera,1,3,2,0,1,1,1,0,1,0,0,2,3,1,0
3112,Jose Oscar Gonzalez,13,10,28,43,17,15,8,18,10,3,11,17,51,3,17
3129,Jose Renan Trujillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,Juan Lozano,1884,1913,1566,1601,1269,1250,1447,1515,1242,1200,1988,2865,2737,2446,1227
3219,Juan Carlos Velez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,Juan Fernando Cristo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,Juan Manuel Galan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,Juan Martin Caicedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,Julio Cesar Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,Juvenal De Los Rios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,Leonor Gonzalez,2,3,0,0,0,2,6,3,7,1,3,9,3,0,0
3460,Liliana Maria Rendon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
3545,Luis Alberto Gil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,Luis Carlos Ordosgoitia,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
3639,Luis Eduardo Vives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,Luis Enrique Dussan,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3690,Luis Fernando Duque,1,0,0,1,1,1,0,0,0,1,4,0,3,1,0
3747,Luis Humberto Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,Manuel Guillermo Mora,167,155,242,448,156,96,112,114,88,111,281,280,261,234,86
3881,Manuel Ramiro Velasquez,3,0,0,4,0,3,4,4,3,0,1,3,5,2,2
3943,Maria Clementina Velez,0,1,3,7,6,7,9,10,6,8,10,9,10,5,1
3996,Maria Margarita Londono,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,Mario Restrepo,31,46,25,27,9,13,8,21,23,3,28,20,27,16,1
4073,Mario Salomon Nader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,Mauricio Pimiento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,Miguel Alfonso De La Espriella,0,1,0,0,1,1,0,1,0,13,24,5,1,0,1
4251,Milton Arlex Rodriguez,17,8,7,2,2,8,2,14,7,5,8,5,2,5,3
4292,Nancy Patricia Gutierrez,0,0,0,1,1,0,0,1,1,0,16,28,20,3,7
4370,Nicolas Uribe,17,28,23,7,20,115,199,173,123,150,210,229,221,109,36
4412,Odin Horacio Sanchez,2,6,11,3,3,6,10,13,2,5,11,13,14,7,2
4443,Omar De Jesus Florez,1,0,2,1,1,0,0,0,1,2,0,0,2,0,0
4487,Orlando Antonio Montoya,1,3,0,0,0,0,1,0,2,1,1,3,0,2,0
4521,Oscar Dario Perez,11,12,5,5,14,6,12,7,3,5,7,27,10,8,3
4527,Oscar De Jesus Suarez,6,2,9,11,5,4,3,10,3,4,9,15,18,16,4
4547,Oscar Mauricio Lizcano,0,0,0,1,1,0,0,1,0,1,1,19,7,0,2
4626,Pedro Antonio Aguirre,4,1,0,0,0,0,2,0,0,0,4,0,2,1,0
4662,Pedro Mary Muvdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,Piedad Esneda Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,Rafael Guzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,Ramon Elias Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,Ricardo Arias,127,129,131,96,93,110,124,117,114,135,213,295,212,129,88
4877,River Franklin Legro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,Roberto Victor Gerlein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,Rodrigo Romero,0,3,4,1,1,1,0,1,0,1,1,1,5,5,2
4993,Roy Leonardo Barreras,117,107,127,89,138,115,93,94,68,101,109,180,180,203,104
5040,Samuel Ortegon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5058,Santiago Castro,40,64,62,36,42,24,40,33,28,47,35,73,61,35,27
5128,Tania Alvarez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,Tony Jozame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,Vicente Blel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Victor Renan Barco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,William Dario Sicacha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,Wilson Alfonso Borja,0,1,0,1,1,1,1,2,0,0,2,0,2,0,3
5373,Zulema Del Carmen Jattin,0,1,0,0,0,0,0,0,0,1,0,5,3,0,0
5430,Jose Jairo Cuellar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,Edgar Antonio Valderrama,1,0,1,1,0,0,1,0,1,0,0,1,0,2,0
5612,Camilo Nelson Astaiza,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,Nelson Gerardo Figueroa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,Jose Manuel Gonzalez,13,10,28,43,17,15,8,18,10,3,11,17,51,3,17
5885,Jose Orlando Mora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,Heberth Artunduaga,0,0,0,0,1,1,5,3,5,0,1,0,0,0,0
6082,Ricardo Alfredo Obando,15,6,2,1,1,0,1,2,0,0,5,11,1,4,0
6179,Maria Violeta Nino,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6375,Jairo Diaz,2,5,2,8,2,3,5,2,2,0,3,9,3,0,0
6436,Alonso De Jesus Ramirez,1,4,15,12,8,4,8,0,3,4,27,34,25,6,4
6509,Hernando Jose Escobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6541,Carlos Alberto Cuenca,524,429,371,299,294,388,239,303,217,322,861,857,652,559,273
9000,Myriam Abadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,Gustavo Amado,2422,2385,2014,1804,1457,1479,1600,1662,1452,1696,2908,3890,3647,3236,1412
9008,Yamil Aranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012,Maria Teresa Arizabaleta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,Henry Barbosa,10,6,5,8,6,5,5,13,3,3,5,11,5,17,7
9020,Tirso Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9024,Jesus Hermes Bolanos,3,0,0,1,2,0,0,0,1,0,0,0,0,1,0
9028,Otto Bula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,Francisco Elias Canon,4636,4516,4057,3815,3269,2711,3255,3438,3165,3540,5117,7153,6552,6084,2949
9036,Antonio Jose Caro,182,158,257,130,73,71,94,84,62,54,88,148,172,156,73
9040,Jeremias Carrillo,7,18,6,4,9,9,2,7,3,2,6,15,16,14,4
9044,Jose Gabriel Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,Ivan Correa,1636,1586,1489,1467,1170,1096,1298,1343,1068,1138,1931,2664,2537,2221,1061
9052,Edgar Cote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,Plinio Humberto D'Paola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,Luis Carlos Delgado,800,820,751,724,563,520,645,611,469,565,814,1258,1211,1135,512
9064,Jose Domingo Duarte,2,0,0,0,0,1,1,0,1,0,0,2,1,0,0
9068,Miryam Yudy Echeverry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,Jose Alfredo Escobar,606,580,572,528,416,417,458,500,334,411,665,1086,829,780,396
9076,Rubiel Orlando Espinosa,36,44,38,21,33,28,23,24,10,13,19,45,40,44,23
