Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
3257,Juan Jose Chaux,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3272,Juan Manuel Lopez,11,7,6,8,3,7,4,8,3,1,15,8,17,43,17
3295,Juana Yolanda Bazan,10,4,4,0,3,3,2,0,2,4,2,0,4,0,0
3348,Julio Eugenio Gallardo,88,55,58,53,41,35,61,48,59,72,85,87,72,110,53
3402,Leonardo Caicedo,3,13,0,4,1,3,2,12,1,1,0,0,0,3,0
3446,Lidio Arturo Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3488,Lucero Cortes,986,983,820,741,663,673,705,799,653,731,1389,2126,2264,1831,920
3583,Luis Antonio Serrano,4,4,1,4,1,1,1,4,0,1,3,2,4,6,1
3612,Luis Carlos Saavedra,2,1,2,4,0,6,0,0,1,0,2,1,0,0,0
3641,Luis Elmer Arenas,12,21,8,15,10,17,11,18,16,8,6,11,22,1,2
3675,Luis Felipe Barrios,4,6,7,6,3,2,1,2,1,2,3,8,4,4,2
3724,Luis Guillermo Jimenez,19,10,15,16,22,8,20,12,12,5,4,21,23,12,11
3853,Manuel Antonio Carebilla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3874,Manuel Jose Vives,1,7,4,3,1,1,1,2,3,11,6,4,4,3,0
3911,Marco Tulio Leguizamon,1,1,0,1,0,1,0,0,0,1,0,3,1,0,1
3986,Maria Isabel Cruz,1,1,1,0,1,0,0,0,0,0,0,0,2,1,0
4016,Maria Teresa Uribe,30,32,28,124,87,44,56,56,113,131,174,302,83,122,71
4063,Mario De Jesus Alvarez,4,8,12,8,5,3,6,6,0,11,19,10,5,9,8
4125,Mauricio Jaramillo,51,76,72,27,22,33,36,66,34,30,102,101,59,108,16
4187,Miguel Perez,12,29,19,26,20,8,7,12,8,17,22,23,13,23,4
4203,Miguel Angel Galvis,0,1,3,0,0,0,0,1,2,3,0,0,0,1,0
4285,Myriam Alicia Paredes,0,0,3,3,3,1,4,5,1,2,2,21,1,7,6
4341,Nestor Homero Cotrina,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4389,Nora Maria Garcia,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4437,Omar Yepes,27,83,96,50,40,41,27,42,15,21,22,37,54,16,9
4485,Orlando Alfonso Clavijo,1,0,1,1,7,3,4,8,0,0,0,6,5,9,1
4499,Oscar Gomez,23,20,14,16,7,6,14,10,6,15,20,24,33,17,9
4525,Oscar De Jesus Marin,17,13,1,2,2,8,9,4,3,6,3,10,11,10,8
4545,Oscar Leonidas Wilchez,1,11,0,0,0,0,4,6,1,1,0,3,0,0,0
4587,Pablo Enrique Salamanca,0,0,0,0,0,1,0,0,0,8,2,0,3,6,1
4645,Pedro Jose Arenas,2,2,1,4,1,8,5,8,25,6,10,15,21,9,4
4676,Pedro Pablo Trujillo,5,7,2,1,0,0,0,0,0,0,0,2,0,1,1
4695,Pompilio De Jesus Avendano,4,26,17,9,8,20,20,24,18,4,22,52,25,17,1
4724,Rafael Alvin Archbold,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4804,Reginaldo Enrique Montes,0,20,22,6,14,7,29,23,19,20,94,53,14,6,0
4854,Ricardo Antonio Espanol,3,9,8,16,7,4,13,0,5,1,12,0,6,0,0
4884,Roberto Camacho,57,48,57,51,31,46,47,57,51,17,15,16,20,6,1
4942,Rodrigo Lara,34,33,31,16,15,14,16,37,36,81,150,184,247,113,29
4990,Rosemberg Pabon,24,46,20,36,12,3,11,11,13,33,18,6,8,6,2
5030,Salomon De Jesus Saade,6,15,4,13,3,4,9,7,4,8,13,10,3,6,0
5047,Sandra Ceballos,0,1,2,1,0,23,28,50,32,25,10,40,16,3,0
5082,Sergio Diaz,4,5,4,0,2,4,12,8,5,25,28,17,23,263,336
5133,Telesforo Pedraza,32,15,3,1,5,25,30,45,24,21,9,16,38,49,33
5177,Ubeimar Delgado,20,24,1,1,2,2,0,4,1,4,10,27,24,3,6
5225,Victor Julio Vargas,6,2,5,2,5,6,10,6,9,3,1,15,4,11,4
5276,William Velez,31,21,37,42,20,105,86,35,13,15,18,23,39,18,12
5293,William Miguel Escaf,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
5352,Omar Mejia,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0
5421,Francisco Wilson Cordoba,7,9,2,0,0,2,4,2,0,1,3,59,101,82,51
5463,Musa Besaile Fayad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,Oscar Fernando Bravo,29,87,53,28,13,29,45,28,16,24,31,37,26,34,14
5655,Jose Ricaurte Mejia,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5711,Mauricio Zuluaga,6,10,5,8,5,4,1,3,4,0,3,28,1,7,0
5807,Karime Mota Y Morad,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0
5893,Fredy William Sanchez,10,11,4,2,2,4,3,2,0,0,5,0,0,0,0
6038,Jose Edgar Olivares,1,0,1,0,0,0,0,1,1,1,3,3,1,0,0
6129,Zamir Eduardo Silva,4,36,30,55,30,30,31,18,3,3,24,5,17,8,0
6301,Juana Bautista Ramirez,11,9,12,4,7,5,1,4,0,7,25,6,11,1,6
6400,Juan Pablo Sanchez,9,19,23,15,21,14,12,34,14,7,1,9,4,6,4
6472,Teodolindo Avendano,0,2,1,0,0,0,0,32,4,4,4,153,85,39,20
6523,Mario Gonzalez,12,18,12,10,17,10,27,39,21,7,47,34,196,225,83
6563,Alberto Alfonso Chegwin,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0
9002,Manuel Salvador Alsina,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
9006,Carlos Arturo Angel,8,5,13,2,2,3,2,6,1,2,16,13,9,13,7
9010,Anibal Jose Ariza,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0
9014,Bibiana Bacci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,Pedro Pablo Barraza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9022,Alberto Hernando Benavides,2,6,5,1,2,1,3,0,1,0,6,1,9,0,0
9026,Humberto De Jesus Builes,0,0,1,2,0,0,4,7,7,5,9,21,4,9,1
9030,Luis Edgar Calderon,5,8,4,3,3,3,1,1,1,7,3,27,35,17,51
9034,Jose De Los Reyes Carcamo,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
9038,Ancizar Carrillo,1,0,1,3,2,5,0,6,9,10,11,0,0,2,0
9042,Luis Javier Castano,7,5,2,4,4,7,1,3,6,1,3,2,8,12,2
9046,Luis Fernando Contreras,1,1,2,0,2,2,1,1,2,2,0,0,0,3,0
9050,Victor Gonzalo Corredor,4,12,20,14,4,5,9,2,5,6,9,3,4,4,12
9054,Libardo De Jesus Cruz,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0
9058,Francisco Javier Daza,2,1,2,8,1,1,1,0,0,1,1,13,0,2,1
9062,Franklin Alberto Donado,2,4,0,0,3,0,0,1,0,0,0,1,0,0,0
9066,Ricardo Efrain Eastman,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9070,Jaime Erazo,2,0,0,0,0,1,0,3,0,0,0,0,3,2,0
9074,Gentil Escobar,4181,4254,3576,2963,2734,2433,2583,2911,2177,2564,3917,6310,5958,5392,2614
9078,Ricardo Feris,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,Jesus Eduardo Gandur,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9086,Hildebrando Giraldo,3,1,2,1,0,3,1,0,0,1,0,0,0,0,0
9090,Carlos Eduardo Gomez,50,73,71,55,35,51,37,48,45,34,89,104,65,52,31
9094,Kemel George Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9098,Wilder Antonio Guerra,8,6,10,12,12,5,3,1,0,0,5,3,7,0,7
9102,Ligia Isabel Gutierrez,2,1,2,2,1,0,0,2,0,0,2,0,0,0,0
9106,Ramiro Halima,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
9110,William Hernandez,9,15,1,5,4,2,4,5,5,3,6,7,9,11,0
9114,Juan Betsabe Hinestrosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,John Jairo Iguaran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9122,Campo Elias Lopez,20,15,10,17,7,14,31,83,37,12,45,30,42,15,11
9126,Orlando Losada,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
9130,Francisco Martinez,20,14,17,21,16,8,12,6,3,5,23,11,7,15,3
9134,Victor Agusto Mayorga,7,2,1,6,8,2,2,0,0,0,1,0,0,0,0
9138,Luis Carlos Mejia,5,1,1,4,0,0,0,0,1,0,0,2,1,0,0
9142,Luis Eduardo Mendoza,36,34,22,11,10,10,6,1,2,2,6,10,11,8,4
9146,Jorge Armando Monroy,0,1,0,0,0,0,2,0,0,0,0,2,2,1,0
9150,Luis Ferney Moreno,45,36,48,42,42,26,21,15,32,29,87,149,116,104,103
9154,Jose Manuel Moscote,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9158,Juan Naranjo Torres,13,11,13,10,12,22,20,10,13,4,12,25,37,34,3
9162,Victor Joaquin Ochoa,5,9,10,1,1,0,0,0,0,0,60,20,18,4,0
9166,Daniel Ospina,0,0,0,0,1,0,0,0,2,0,0,2,3,10,1
9170,Adolfo Palacio,1,0,3,1,0,0,0,1,0,0,2,3,0,0,0
9174,Jose Benjamin Pardo,100,119,68,36,20,30,47,62,35,31,61,91,68,49,48
9178,Jose Maria Penaranda,0,0,2,0,0,0,0,0,2,3,0,3,0,0,0
9182,Fernando Pisciotti,0,0,2,4,0,2,0,0,0,0,7,2,9,8,1
9186,Henry Quiroga,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
9190,Heligidio Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9194,Pedro Rangel,0,0,1,3,2,2,1,0,0,0,0,0,1,0,0
9198,Severiano Antonio Rivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Cecilia Rodriguez,9,14,9,4,5,81,211,8,4,3,2,18,18,20,16
9206,Virginia De Jesus Roncallo,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
9210,Ernesto Sabogal,1,0,0,12,4,4,0,0,0,0,0,0,0,0,0
9214,Carlos Salgado,3,1,10,5,16,33,80,20,4,2,42,33,6,5,3
9218,Samuel Santander,5,5,0,0,0,8,18,7,6,3,0,1,0,1,5
9222,Jorge Elias Scaff,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9226,Victor Manuel Tamayo,3,13,12,7,2,3,2,2,0,2,3,11,3,12,9
9230,Luis Alfredo Toro,3,7,4,4,0,13,7,4,0,2,5,12,2,1,0
9234,Nelson Javier Torres,5,6,1,1,1,0,0,2,1,0,1,3,1,8,0
9238,Nasly Del Carmen Ucros,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0
9242,Cesar Vargas,8,8,8,13,6,1,11,6,3,1,3,8,13,8,0
9246,Francisco Antonio Velasquez,4,3,0,3,1,3,2,1,0,2,0,1,0,3,1
9250,Humberto Villamizar,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0
9254,Edgar Yepes,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0
9258,Orestes De Jesus Zuluaga,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9262,Jose Ignacio Caballero,312,171,126,85,69,55,72,77,46,47,85,135,127,96,34
9266,Armando Rengifo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9270,Jose David Gonzalez,57,77,29,38,27,14,29,26,17,19,78,65,71,48,10
9275,Fernando Carlos Tinoco,1,19,12,0,0,0,1,1,0,1,14,0,0,0,0
9279,Rafael Medina,6,13,0,1,2,3,2,1,3,0,4,7,4,7,1
9283,Miguel Antonio Yepes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9287,Ernesto Carlos Aguirre,5,8,1,3,0,0,0,0,0,0,1,0,2,2,0
9291,Angel Velaides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295,Yidis Medina,0,0,0,0,0,0,1,50,4,6,19,608,172,92,55
9299,Martha Luz Olivares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,Camilo Nelson Astaiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,Guillermo Ochoa,4,2,0,3,1,1,2,1,1,0,32,42,46,32,43
9311,Luis Hermes Ruiz,2,1,13,5,0,1,1,2,0,5,6,4,10,4,1
9315,Pedro Antonio Aguilar,1,2,1,1,2,7,7,18,4,1,1,8,7,3,24
9319,Estanislao Ortiz,0,0,0,0,0,0,0,0,0,0,4,9,2,2,1
9323,Andres Jose Arroyo,4,11,9,5,4,2,2,5,6,4,1,17,7,9,3
9327,Henry Alex Toro,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9331,Luzelena Restrepo,0,0,0,0,0,0,0,0,0,1,6,0,2,1,0
9335,Carlos Alberto Delgado,395,332,344,272,213,161,250,230,265,345,488,592,741,577,281
9339,Rafael Romero,17,13,11,18,11,7,78,16,7,8,53,15,9,23,3
9343,Carlos Alberto Castro,119,58,37,143,113,29,37,22,23,26,43,51,47,55,33
9347,Oscar Alberto Cuello,6,3,4,3,1,0,0,3,2,3,6,4,8,4,0
9351,Guillermo Hernando Romo,0,3,2,1,2,1,0,1,1,1,0,6,4,7,0
9355,Ruben Dario Gomez,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9359,John Jairo Suarez,1,0,0,0,0,0,4,0,1,0,0,0,1,1,3
42,Adriana Gutierrez,4,3,0,4,4,8,14,20,10,17,33,56,41,4,3
93,Alberto Gordon,0,0,1,0,0,0,1,3,1,3,3,0,2,0,0
182,Alfonso Lopez,592,728,446,406,357,272,399,430,455,484,649,837,652,643,232
203,Alfonso Enrique Garzon,11,3,2,3,8,6,9,20,8,8,17,38,11,4,0
250,Alvaro Alferez,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0
304,Alvaro Antonio Ashton,0,17,11,6,5,1,7,8,3,11,4,9,11,11,29
398,Angel Custodio Cabrera,11,9,13,24,26,15,7,26,8,14,25,32,101,50,13
454,Antonio Javier Penaloza,1,7,17,5,0,0,1,2,0,1,3,1,0,0,1
487,Armando Amaya,1,5,9,16,3,9,6,3,6,1,1,1,3,3,0
586,Benjamin Higuita,12,12,16,23,16,5,0,2,0,3,5,7,12,0,0
607,Berner Leon Zambrano,0,4,2,5,2,6,3,2,2,1,7,2,6,15,9
658,Carlina De Los Angeles Rodriguez,40,79,12,14,6,28,20,9,6,5,4,30,23,9,0
707,Carlos Adolfo Espinosa,103,124,49,20,10,31,3,5,6,1,4,2,14,7,7
752,Carlos Arturo Blanco,80,59,72,90,64,51,51,47,59,64,152,120,161,105,30
778,Carlos Augusto Celis,6,19,7,2,1,8,4,3,3,4,1,1,8,2,0
796,Carlos Emiro Barriga,4,12,10,15,8,6,6,5,2,6,18,4,19,35,2
820,Carlos Fernando Motoa,0,0,0,0,0,0,0,0,0,7,6,15,13,10,4
853,Carlos Julio Gonzalez,69,77,74,37,47,23,43,43,55,71,123,193,165,147,69
893,Carmen Cecilia Gutierrez,16,7,6,5,11,2,6,3,1,5,2,11,5,9,0
984,Charles William Schultz,0,0,1,3,0,2,1,1,0,3,0,2,6,4,0
1009,Clara Isabel Pinillos,4,12,5,6,1,18,6,15,3,0,2,14,13,7,0
1043,Consuelo Gonzalez,22,19,15,21,25,30,15,14,9,21,147,446,84,71,16
1065,Dairo Jose Bustillo,0,0,0,0,0,0,0,0,0,7,0,0,16,2,0
1092,Dario Martinez,31,44,37,36,43,63,106,70,55,40,20,68,39,69,13
1159,Diego Alberto Naranjo,13,13,7,5,7,8,4,6,3,2,45,32,23,35,3
1207,Dumith Antonio Nader,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
1240,Edgar Alfonso Gomez,12,16,10,5,2,4,9,12,9,5,11,15,170,51,8
1332,Eduardo De Jesus Arango,14,27,20,24,17,21,12,19,9,5,29,17,21,21,2
1366,Efren Palacios,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0
1379,Elias Raad,0,1,0,2,0,6,1,2,1,4,0,3,4,7,3
1409,Elver Arango,9,20,9,2,3,1,1,0,0,0,0,0,0,0,2
1462,Ernesto Zuluaga,3,5,2,0,0,0,3,0,0,0,0,2,1,0,0
1569,Felipe Fabian Orozco,5,5,6,4,4,1,3,1,1,17,30,25,23,9,4
1671,Francisco Rojas,23,62,30,50,44,35,23,31,13,17,17,105,169,73,14
1732,Fuad Emilio Rapag,3,1,0,0,0,0,0,0,0,0,4,1,2,5,2
1758,Gabriel Ignacio Zapata,5,32,24,31,10,21,44,37,16,60,59,104,95,44,12
1788,Gerardo Antonio Jumi,4,0,1,1,2,2,0,0,2,0,2,0,1,0,0
1824,German Velasquez,0,0,1,0,1,1,0,3,2,3,1,0,0,3,0
1838,German Dario Hoyos,42,48,36,40,42,30,33,27,33,32,63,67,86,81,36
1883,Gina Maria Parody,0,0,0,0,1,55,69,86,118,188,211,242,70,15,226
1952,Gullermo Botero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Guillermo Abel Rivera,44,29,48,34,13,26,33,31,20,26,76,97,142,79,57
2013,Gustavo Catano,6,2,1,1,0,2,0,0,1,0,0,0,0,0,0
2055,Gustavo Francisco Petro,56,91,86,121,105,158,139,154,173,314,669,559,730,1091,284
2108,Hector Heli Rojas,18,20,15,15,23,19,12,14,5,6,26,32,7,7,0
2143,Hemel Hurtado,6,4,0,0,0,0,0,0,0,0,0,16,5,14,5
2195,Hernan Francisco Andrade,0,0,1,0,0,0,0,0,2,0,0,7,5,2,3
2276,Hugo Serrano,64,88,40,23,27,68,103,64,40,61,70,43,31,19,0
2314,Ignacio Antonio Javela,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2334,Ismael De Jesus Aldana,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0
2361,Jack Housni,2,0,0,0,0,0,1,0,1,0,4,0,0,0,2
2387,Jaime Dussan,5,11,5,8,7,4,0,4,6,1,3,2,13,8,5
2432,Jaime Armando Yepes,2,1,0,0,0,0,0,4,1,4,4,8,10,31,2
2452,Jaime Rodrigo Vargas,29,71,49,21,14,15,9,7,5,1,14,12,3,10,1
2514,Jairo Enrique Merlano,22,63,77,12,1,4,2,8,1,89,116,41,9,5,8
2554,Javier Leonardo Cubides,0,0,0,0,1,0,0,0,0,1,2,1,0,5,1
2583,Jesus Angel Carrizosa,3,12,0,3,0,1,1,2,0,0,0,0,0,0,0
2617,Jesus Leon Puello,1,9,4,6,3,6,6,7,5,3,7,0,11,4,0
2684,John Jairo Velasquez,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0
2736,Jorge Anibal Visbal,91,101,80,112,51,28,74,35,9,24,22,38,49,15,20
2747,Jorge Carmelo Perez,80,30,25,13,12,10,3,14,16,3,26,85,52,17,14
2760,Jorge Eliecer Ballesteros,17,8,3,10,7,1,4,1,3,26,25,55,36,40,27
2779,Jorge Enrique Gomez,49,36,30,39,36,115,111,39,40,45,25,37,27,45,6
2789,Jorge Enrique Rozo,4,0,0,2,1,2,9,13,2,0,12,1,13,6,2
2808,Jorge Humberto Mantilla,19,19,13,11,16,15,15,19,18,5,81,90,22,10,5
2836,Jorge Luis Caballero,229,72,51,47,35,57,54,61,22,49,65,126,136,102,74
2931,Jose Antonio Llinas,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2941,Jose Aristides Andrade,0,4,4,0,1,1,0,1,0,3,1,0,3,0,2
2980,Jose Edilberto Restrepo,15,13,13,15,4,8,10,13,12,12,4,9,5,10,8
3006,Jose Gonzalo Gutierrez,21,12,18,10,11,2,11,19,8,24,10,14,21,10,2
3031,Jose Ignacio Mesa,172,101,155,151,79,72,77,108,54,62,126,179,172,145,57
3082,Jose Manuel Herrera,45,55,53,12,12,29,9,22,7,2,8,25,56,85,56
3112,Jose Oscar Gonzalez,57,77,29,38,27,14,29,26,17,19,78,65,71,48,10
3129,Jose Renan Trujillo,0,6,1,3,3,1,1,3,2,0,0,0,2,2,2
3170,Juan Lozano,133,98,91,112,81,80,400,105,73,332,455,571,384,348,266
3219,Juan Carlos Velez,1,1,1,0,1,0,0,0,1,0,0,4,0,2,6
3238,Juan Fernando Cristo,395,268,255,272,263,135,186,231,164,195,341,403,307,238,109
3269,Juan Manuel Galan,36,38,36,15,9,9,7,11,10,11,30,52,37,31,6
3280,Juan Martin Caicedo,7,5,1,1,2,2,0,0,0,0,6,15,32,18,21
3328,Julio Cesar Gomez,30,17,9,6,4,10,7,4,5,8,17,14,11,64,122
3360,Juvenal De Los Rios,4,28,5,3,3,2,1,2,0,0,0,0,0,0,0
3418,Leonor Gonzalez,14,49,23,10,8,11,8,8,2,9,2,19,10,20,8
3460,Liliana Maria Rendon,0,0,0,0,1,0,4,3,3,8,9,3,14,21,37
3545,Luis Alberto Gil,1,1,1,0,1,5,1,1,1,10,19,11,3,2,10
3605,Luis Carlos Ordosgoitia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,Luis Eduardo Vives,7,20,13,5,4,7,4,8,2,16,22,7,5,47,16
3651,Luis Enrique Dussan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,Luis Fernando Duque,33,31,10,10,10,6,2,8,1,0,13,18,5,32,3
3747,Luis Humberto Gomez,68,32,25,16,17,21,25,30,13,18,29,74,89,80,45
3866,Manuel Guillermo Mora,1,9,0,3,3,1,5,2,2,1,11,15,6,6,2
3881,Manuel Ramiro Velasquez,2,2,2,1,1,3,5,3,1,0,1,5,59,6,3
3943,Maria Clementina Velez,7,0,2,4,5,3,1,7,2,5,17,32,4,11,0
3996,Maria Margarita Londono,1,3,3,7,10,6,26,3,2,5,19,3,3,3,1
4051,Mario Restrepo,5,8,6,6,2,2,4,3,6,3,10,17,3,1,0
4073,Mario Salomon Nader,1,4,1,0,0,0,0,2,1,1,0,0,4,0,2
4130,Mauricio Pimiento,194,27,19,6,6,32,58,38,60,57,150,83,41,20,11
4194,Miguel Alfonso De La Espriella,10,25,13,2,14,6,6,7,9,92,210,66,25,15,17
4251,Milton Arlex Rodriguez,17,17,82,61,10,39,58,82,28,9,16,277,213,141,6
4292,Nancy Patricia Gutierrez,1,5,1,5,0,4,0,0,0,2,7,11,6,0,2
4370,Nicolas Uribe,0,0,1,0,0,1,0,1,3,1,0,1,0,2,0
4412,Odin Horacio Sanchez,0,28,20,11,1,2,0,0,0,10,21,23,58,28,9
4443,Omar De Jesus Florez,26,18,14,9,8,15,15,33,11,9,3,16,7,7,5
4487,Orlando Antonio Montoya,0,0,0,1,0,0,0,0,0,8,2,1,1,8,0
4521,Oscar Dario Perez,4,8,6,4,15,13,3,10,3,4,8,18,14,22,37
4527,Oscar De Jesus Suarez,3,2,2,0,2,1,1,3,4,6,30,27,29,24,37
4547,Oscar Mauricio Lizcano,0,5,1,10,13,9,8,1,1,6,8,57,8,8,0
4626,Pedro Antonio Aguirre,0,0,1,1,6,0,0,1,0,0,0,3,1,2,0
4662,Pedro Mary Muvdi,0,1,0,0,0,1,0,0,0,4,22,2,4,8,0
4686,Piedad Esneda Cordoba,101,170,202,81,42,143,389,205,163,194,764,905,1062,723,338
4710,Rafael Guzman,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4779,Ramon Elias Lopez,8,7,0,0,2,2,1,2,2,4,5,7,16,1,5
4821,Ricardo Arias,9,15,9,0,4,9,23,19,13,13,14,8,27,13,14
4877,River Franklin Legro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,Roberto Victor Gerlein,84,84,12,22,26,23,15,17,8,39,42,59,28,51,8
4949,Rodrigo Romero,0,9,0,0,1,1,2,2,0,0,7,2,20,2,1
4993,Roy Leonardo Barreras,33,40,0,4,1,3,0,0,3,38,89,117,227,202,171
5040,Samuel Ortegon,8,27,4,6,14,11,23,0,0,0,0,0,0,0,0
5058,Santiago Castro,24,26,10,18,15,16,14,30,2,21,9,42,38,90,58
5128,Tania Alvarez,7,13,0,0,0,1,0,7,0,0,1,27,0,0,0
5167,Tony Jozame,13,19,12,10,0,3,9,20,8,16,11,10,17,2,0
5191,Vicente Blel,9,48,27,17,8,27,5,9,4,41,109,46,15,30,11
5234,Victor Renan Barco,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0
5283,William Dario Sicacha,0,9,27,20,51,15,0,1,0,1,13,0,4,0,0
5316,Wilson Alfonso Borja,40,55,56,62,71,68,49,115,66,66,106,86,100,22,59
5373,Zulema Del Carmen Jattin,2,45,48,66,17,39,27,97,74,86,50,33,76,14,5
5430,Jose Jairo Cuellar,2,3,2,5,1,1,0,0,1,0,1,3,0,0,0
5479,Edgar Antonio Valderrama,1,2,1,1,0,0,3,3,0,0,0,0,0,9,2
5612,Camilo Nelson Astaiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,Nelson Gerardo Figueroa,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0
5739,Jose Manuel Gonzalez,57,77,29,38,27,14,29,26,17,19,78,65,71,48,10
5885,Jose Orlando Mora,37,29,6,11,15,12,13,15,11,14,35,41,15,31,6
5966,Heberth Artunduaga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6082,Ricardo Alfredo Obando,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6179,Maria Violeta Nino,2,2,0,0,2,1,0,3,1,2,1,3,0,3,0
6375,Jairo Diaz,3,9,6,4,0,4,3,1,4,6,9,12,9,2,1
6436,Alonso De Jesus Ramirez,4,2,2,1,1,4,0,0,0,1,5,6,5,2,0
6509,Hernando Jose Escobar,11,25,25,3,2,0,2,4,1,7,8,4,3,3,2
6541,Carlos Alberto Cuenca,68,51,38,67,37,28,37,46,35,55,132,139,411,235,48
9000,Myriam Abadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,Gustavo Amado,47,23,32,32,19,17,4,23,7,5,5,13,145,90,21
9008,Yamil Aranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012,Maria Teresa Arizabaleta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,Henry Barbosa,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
9020,Tirso Beltran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9024,Jesus Hermes Bolanos,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0
9028,Otto Bula,0,2,1,1,0,2,0,1,0,0,1,0,0,7,10
9032,Francisco Elias Canon,57,43,46,44,33,22,26,40,10,12,33,32,56,36,8
9036,Antonio Jose Caro,48,44,42,46,61,62,39,49,21,30,103,70,62,36,20
9040,Jeremias Carrillo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9044,Jose Gabriel Castro,12,11,10,5,7,7,7,3,3,3,14,16,10,8,6
9048,Ivan Correa,17,11,11,13,36,32,59,18,6,15,13,12,18,10,7
9052,Edgar Cote,5,1,0,1,0,0,10,55,15,3,10,0,0,0,0
9056,Plinio Humberto D'Paola,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
9060,Luis Carlos Delgado,53,42,33,47,47,31,26,18,17,19,30,60,159,229,96
9064,Jose Domingo Duarte,3,1,2,0,4,1,1,9,5,1,8,23,22,18,3
9068,Miryam Yudy Echeverry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,Jose Alfredo Escobar,102,128,90,61,81,55,58,55,47,55,128,151,134,86,27
9076,Rubiel Orlando Espinosa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9080,Jose Maria Franco,171,122,56,83,40,35,41,26,26,21,56,114,52,49,16
